"time","DOC","Cs","X"
3.41,0.589126360031849,0.468090306968152,"PILF"
3.42,0.589146650964305,0.468070016035696,"PILF"
3.43,0.58916657984353,0.468050087156471,"PILF"
3.44,0.589186153129365,0.468030513870636,"PILF"
3.45,0.5892053771664,0.468011289833601,"PILF"
3.46,0.589224258186037,0.467992408813964,"PILF"
3.47,0.589242802308503,0.467973864691498,"PILF"
3.48,0.589261015544839,0.467955651455162,"PILF"
3.49,0.589278903798843,0.467937763201158,"PILF"
3.5,0.589296472868983,0.467920194131018,"PILF"
3.51,0.589313728450281,0.46790293854972,"PILF"
3.52,0.58933067613615,0.467885990863851,"PILF"
3.53,0.589347321420215,0.467869345579786,"PILF"
3.54,0.589363669698086,0.467852997301915,"PILF"
3.55,0.589379726269112,0.467836940730889,"PILF"
3.56,0.589395496338095,0.467821170661906,"PILF"
3.57,0.589410985016975,0.467805681983026,"PILF"
3.58,0.589426197326491,0.46779046967351,"PILF"
3.59,0.589441138197806,0.467775528802195,"PILF"
3.6,0.589455812474102,0.467760854525899,"PILF"
3.61,0.589470224912153,0.467746442087848,"PILF"
3.62,0.589484380183867,0.467732286816134,"PILF"
3.63,0.589498282877797,0.467718384122204,"PILF"
3.64,0.589511937500627,0.467704729499373,"PILF"
3.65,0.58952534847864,0.467691318521361,"PILF"
3.66,0.589538520159141,0.46767814684086,"PILF"
3.67,0.589551456811877,0.467665210188124,"PILF"
3.68,0.589564162630412,0.467652504369589,"PILF"
3.69,0.589576641733491,0.46764002526651,"PILF"
3.7,0.589588898166374,0.467627768833627,"PILF"
3.71,0.589600935902145,0.467615731097856,"PILF"
3.72,0.589612758843,0.467603908157,"PILF"
3.73,0.589624370821516,0.467592296178485,"PILF"
3.74,0.589635775601885,0.467580891398116,"PILF"
3.75,0.589646976881142,0.467569690118859,"PILF"
3.76,0.589657978290358,0.467558688709644,"PILF"
3.77,0.589668783395817,0.467547883604184,"PILF"
3.78,0.589679395700175,0.467537271299826,"PILF"
3.79,0.589689818643594,0.467526848356407,"PILF"
3.8,0.589700055604854,0.467516611395148,"PILF"
3.81,0.58971010990245,0.467506557097551,"PILF"
3.82,0.589719984795671,0.467496682204331,"PILF"
3.83,0.589729683485649,0.467486983514352,"PILF"
3.84,0.589739209116404,0.467477457883598,"PILF"
3.85,0.589748564775856,0.467468102224145,"PILF"
3.86,0.589757753496833,0.467458913503168,"PILF"
3.87,0.589766778258048,0.467449888741954,"PILF"
3.88,0.589775641985066,0.467441025014935,"PILF"
3.89,0.589784347551255,0.467432319448746,"PILF"
3.9,0.589792897778713,0.467423769221288,"PILF"
3.91,0.589801295439188,0.467415371560814,"PILF"
3.92,0.589809543254968,0.467407123745034,"PILF"
3.93,0.589817643899773,0.467399023100229,"PILF"
3.94,0.589825599999615,0.467391067000386,"PILF"
3.95,0.589833414133652,0.467383252866349,"PILF"
3.96,0.589841088835023,0.467375578164979,"PILF"
3.97,0.589848626591667,0.467368040408334,"PILF"
3.98,0.589856029847136,0.467360637152865,"PILF"
3.99,0.589863301001378,0.467353365998623,"PILF"
4,0.589870442411523,0.467346224588478,"PILF"
4.01,0.58987745639264,0.467339210607361,"PILF"
4.02,0.589884345218494,0.467332321781507,"PILF"
4.03,0.589891111122278,0.467325555877723,"PILF"
4.04,0.589897756297339,0.467318910702662,"PILF"
4.05,0.589904282897888,0.467312384102113,"PILF"
4.06,0.589910693039699,0.467305973960302,"PILF"
4.07,0.589916988800797,0.467299678199205,"PILF"
4.08,0.589923172222124,0.467293494777878,"PILF"
4.09,0.58992924530821,0.467287421691791,"PILF"
4.1,0.589935210027817,0.467281456972184,"PILF"
4.11,0.589941068314578,0.467275598685423,"PILF"
4.12,0.589946822067626,0.467269844932376,"PILF"
4.13,0.589952473152205,0.467264193847797,"PILF"
4.14,0.589958023400279,0.467258643599722,"PILF"
4.15,0.589963474611126,0.467253192388876,"PILF"
4.16,0.589968828551916,0.467247838448085,"PILF"
4.17,0.58997408695829,0.467242580041711,"PILF"
4.18,0.589979251534919,0.467237415465083,"PILF"
4.19,0.589984323956057,0.467232343043945,"PILF"
4.2,0.589989305866085,0.467227361133917,"PILF"
4.21,0.589994198879247,0.467222468120754,"PILF"
4.22,0.58999900458219,0.467217662417811,"PILF"
4.23,0.590003724533248,0.467212942466754,"PILF"
4.24,0.590008360262538,0.467208306737464,"PILF"
4.25,0.590012913272877,0.467203753727124,"PILF"
4.26,0.590017385040269,0.467199281959732,"PILF"
4.27,0.59002177701438,0.467194889985621,"PILF"
4.28,0.590026090619009,0.467190576380993,"PILF"
4.29,0.590030327252549,0.467186339747452,"PILF"
4.3,0.590034488288444,0.467182178711557,"PILF"
4.31,0.590038575075629,0.467178091924372,"PILF"
4.32,0.59004258893897,0.467174078061032,"PILF"
4.33,0.590046531179693,0.467170135820308,"PILF"
4.34,0.590050403075807,0.467166263924194,"PILF"
4.35,0.590054205882515,0.467162461117486,"PILF"
4.36,0.590057940832626,0.467158726167376,"PILF"
4.37,0.590061609136948,0.467155057863054,"PILF"
4.38,0.590065211984687,0.467151455015315,"PILF"
4.39,0.590068750543828,0.467147916456173,"PILF"
4.4,0.590072225961516,0.467144441038485,"PILF"
4.41,0.590075639364428,0.467141027635574,"PILF"
4.42,0.590078991859134,0.467137675140867,"PILF"
4.43,0.590082284532463,0.467134382467538,"PILF"
4.44,0.590085518451849,0.467131148548153,"PILF"
4.45,0.590088694665679,0.467127972334323,"PILF"
4.46,0.590091814203634,0.467124852796367,"PILF"
4.47,0.590094878077024,0.467121788922978,"PILF"
4.48,0.590097887279109,0.467118779720892,"PILF"
4.49,0.59010084278543,0.467115824214571,"PILF"
4.5,0.590103745554119,0.467112921445882,"PILF"
4.51,0.590106596526213,0.467110070473789,"PILF"
4.52,0.590109396625955,0.467107270374046,"PILF"
4.53,0.590112146761099,0.467104520238902,"PILF"
4.54,0.590114847823201,0.4671018191768,"PILF"
4.55,0.590117500687907,0.467099166312094,"PILF"
4.56,0.59012010621524,0.467096560784762,"PILF"
4.57,0.590122665249876,0.467094001750125,"PILF"
4.58,0.59012517862142,0.467091488378581,"PILF"
4.59,0.590127647144673,0.467089019855328,"PILF"
4.6,0.590130071619898,0.467086595380103,"PILF"
4.61,0.590132452833079,0.467084214166923,"PILF"
4.62,0.590134791556172,0.46708187544383,"PILF"
4.63,0.590137088547362,0.46707957845264,"PILF"
4.64,0.590139344551304,0.467077322448698,"PILF"
4.65,0.590141560299365,0.467075106700636,"PILF"
4.66,0.590143736509864,0.467072930490138,"PILF"
4.67,0.5901458738883,0.467070793111702,"PILF"
4.68,0.590147973127584,0.467068693872417,"PILF"
4.69,0.590150034908265,0.467066632091736,"PILF"
4.7,0.590152059898746,0.467064607101255,"PILF"
4.71,0.590154048755504,0.467062618244497,"PILF"
4.72,0.590156002123303,0.467060664876698,"PILF"
4.73,0.590157920635401,0.4670587463646,"PILF"
4.74,0.590159804913757,0.467056862086244,"PILF"
4.75,0.590161655569232,0.467055011430769,"PILF"
4.76,0.590163473201786,0.467053193798216,"PILF"
4.77,0.590165258400674,0.467051408599327,"PILF"
4.78,0.590167011744638,0.467049655255364,"PILF"
4.79,0.590168733802091,0.467047933197911,"PILF"
4.8,0.590170425131304,0.467046241868697,"PILF"
4.81,0.590172086280588,0.467044580719414,"PILF"
4.82,0.590173717788468,0.467042949211534,"PILF"
4.83,0.59017532018386,0.467041346816142,"PILF"
4.84,0.590176893986243,0.467039773013758,"PILF"
4.85,0.590178439705828,0.467038227294174,"PILF"
4.86,0.590179957843717,0.467036709156284,"PILF"
4.87,0.590181448892077,0.467035218107924,"PILF"
4.88,0.590182913334288,0.467033753665714,"PILF"
4.89,0.590184351645106,0.467032315354896,"PILF"
4.9,0.590185764290816,0.467030902709185,"PILF"
4.91,0.590187151729383,0.467029515270618,"PILF"
4.92,0.5901885144106,0.467028152589401,"PILF"
4.93,0.590189852776234,0.467026814223767,"PILF"
4.94,0.590191167260169,0.467025499739833,"PILF"
4.95,0.590192458288546,0.467024208711456,"PILF"
4.96,0.590193726279904,0.467022940720098,"PILF"
4.97,0.590194971645311,0.46702169535469,"PILF"
4.98,0.590196194788504,0.467020472211497,"PILF"
4.99,0.590197396106013,0.467019270893989,"PILF"
5,0.590198575987291,0.46701809101271,"PILF"
5.01,0.590199734814846,0.467016932185156,"PILF"
5.02,0.590200872964356,0.467015794035645,"PILF"
5.03,0.590201990804799,0.467014676195202,"PILF"
5.04,0.590203088698568,0.467013578301433,"PILF"
5.05,0.590204167001589,0.467012499998413,"PILF"
5.06,0.590205226063436,0.467011440936566,"PILF"
5.07,0.590206266227447,0.467010400772554,"PILF"
5.08,0.590207287830834,0.467009379169167,"PILF"
5.09,0.59020829120479,0.467008375795212,"PILF"
5.1,0.590209276674599,0.467007390325402,"PILF"
5.11,0.590210244559741,0.46700642244026,"PILF"
5.12,0.590211195173996,0.467005471826006,"PILF"
5.13,0.590212128825542,0.46700453817446,"PILF"
5.14,0.590213045817061,0.46700362118294,"PILF"
5.15,0.590213946445834,0.467002720554168,"PILF"
5.16,0.590214831003834,0.467001835996168,"PILF"
5.17,0.590215699777829,0.467000967222173,"PILF"
5.18,0.590216553049465,0.467000113950537,"PILF"
5.19,0.590217391095366,0.466999275904636,"PILF"
5.2,0.590218214187218,0.466998452812784,"PILF"
5.21,0.590219022613696,0.466997644386306,"PILF"
5.22,0.590219816614251,0.466996850385751,"PILF"
5.23,0.590220596446311,0.466996070553691,"PILF"
5.24,0.590221362362709,0.466995304637292,"PILF"
5.25,0.590222114611763,0.466994552388239,"PILF"
5.26,0.590222853437358,0.466993813562644,"PILF"
5.27,0.590223579079028,0.466993087920974,"PILF"
5.28,0.590224291772031,0.466992375227971,"PILF"
5.29,0.590224991747429,0.466991675252573,"PILF"
5.3,0.590225679232161,0.466990987767841,"PILF"
5.31,0.590226354449114,0.466990312550888,"PILF"
5.32,0.5902270176172,0.466989649382802,"PILF"
5.33,0.590227668951424,0.466988998048578,"PILF"
5.34,0.590228308662954,0.466988358337048,"PILF"
