time,X,DOC,type
0.2,TALS,0.432665587,Langmuir
0.3,TALS,0.556682093,Langmuir
0.4,TALS,0.659625566,Langmuir
0.5,TALS,0.746210741,Langmuir
0.6,TALS,0.822230089,Langmuir
0.7,TALS,0.883796393,Langmuir
0.8,TALS,0.936589391,Langmuir
0.9,TALS,0.984371366,Langmuir
1,TALS,1.018429753,Langmuir
1.1,TALS,1.05248814,Langmuir
1.2,TALS,1.080232226,Langmuir
1.3,TALS,1.100191403,Langmuir
1.4,TALS,1.120150579,Langmuir
1.5,TALS,1.140109756,Langmuir
1.6,TALS,1.15053795,Langmuir
1.7,TALS,1.160810253,Langmuir
1.8,TALS,1.171082555,Langmuir
1.9,TALS,1.181354858,Langmuir
2,TALS,1.187747219,Langmuir
2.1,TALS,1.19207732,Langmuir
2.2,TALS,1.196407421,Langmuir
2.3,TALS,1.200737522,Langmuir
2.4,TALS,1.205067624,Langmuir
2.5,TALS,1.209397725,Langmuir
2.6,TALS,1.211910842,Langmuir
2.7,TALS,1.213211095,Langmuir
2.8,TALS,1.214511347,Langmuir
2.9,TALS,1.2158116,Langmuir
3,TALS,1.217111853,Langmuir
3.1,TALS,1.218412105,Langmuir
3.2,TALS,1.219712358,Langmuir
3.3,TALS,1.220072432,Langmuir
3.4,TALS,1.220404111,Langmuir
3.5,TALS,1.22073579,Langmuir
3.6,TALS,1.221067469,Langmuir
3.7,TALS,1.221399148,Langmuir
3.8,TALS,1.221730827,Langmuir
3.9,TALS,1.221981049,Langmuir
4,TALS,1.222074323,Langmuir
4.1,TALS,1.222167597,Langmuir
4.2,TALS,1.222260871,Langmuir
4.3,TALS,1.222354145,Langmuir
4.4,TALS,1.222447418,Langmuir
4.5,TALS,1.222540692,Langmuir
4.6,TALS,1.222633966,Langmuir
4.7,TALS,1.22272724,Langmuir
4.8,TALS,1.222820514,Langmuir
4.9,TALS,1.222913788,Langmuir
5,TALS,1.223007061,Langmuir
5.1,TALS,1.223100335,Langmuir
5.2,TALS,1.223103904,Langmuir
5.3,TALS,1.223049874,Langmuir
5.4,TALS,1.222995844,Langmuir
5.5,TALS,1.222941813,Langmuir
5.6,TALS,1.222887783,Langmuir
5.7,TALS,1.222833753,Langmuir
5.8,TALS,1.222779722,Langmuir
5.9,TALS,1.222725692,Langmuir
6,TALS,1.222671662,Langmuir
6.1,TALS,1.222617632,Langmuir
6.2,TALS,1.222563601,Langmuir
6.3,TALS,1.222509571,Langmuir
6.4,TALS,1.222455541,Langmuir
6.5,TALS,1.222496818,Langmuir
6.6,TALS,1.222551551,Langmuir
6.7,TALS,1.222606284,Langmuir
6.8,TALS,1.222661017,Langmuir
6.9,TALS,1.22271575,Langmuir
7,TALS,1.222770483,Langmuir
7.1,TALS,1.222825216,Langmuir
7.2,TALS,1.222879949,Langmuir
7.3,TALS,1.222934682,Langmuir
7.4,TALS,1.222989415,Langmuir
7.5,TALS,1.223044148,Langmuir
7.6,TALS,1.223098881,Langmuir
7.7,TALS,1.223153614,Langmuir
7.8,TALS,1.223208347,Langmuir
7.9,TALS,1.223263081,Langmuir
8,TALS,1.223317814,Langmuir
8.1,TALS,1.223372547,Langmuir
8.2,TALS,1.22342728,Langmuir
8.3,TALS,1.223482013,Langmuir
8.4,TALS,1.223501953,Langmuir
8.5,TALS,1.223398549,Langmuir
8.6,TALS,1.223295145,Langmuir
8.7,TALS,1.223191741,Langmuir
8.8,TALS,1.223088337,Langmuir
8.9,TALS,1.222984933,Langmuir
9,TALS,1.222881529,Langmuir
9.1,TALS,1.222778125,Langmuir
9.2,TALS,1.222674721,Langmuir
9.3,TALS,1.222571317,Langmuir
9.4,TALS,1.222467914,Langmuir
9.5,TALS,1.22236451,Langmuir
9.6,TALS,1.222261106,Langmuir
9.7,TALS,1.222205281,Langmuir
9.8,TALS,1.222269845,Langmuir
9.9,TALS,1.222334408,Langmuir
10,TALS,1.222398972,Langmuir
10.1,TALS,1.222463536,Langmuir
10.2,TALS,1.2225281,Langmuir
10.3,TALS,1.222592664,Langmuir
10.4,TALS,1.222657228,Langmuir
10.5,TALS,1.222721792,Langmuir
10.6,TALS,1.222786355,Langmuir
10.7,TALS,1.222850919,Langmuir
10.8,TALS,1.222915483,Langmuir
10.9,TALS,1.222980047,Langmuir
11,TALS,1.223000639,Langmuir
11.1,TALS,1.222938304,Langmuir
11.2,TALS,1.222875969,Langmuir
11.3,TALS,1.222813633,Langmuir
11.4,TALS,1.222751298,Langmuir
11.5,TALS,1.222688963,Langmuir
11.6,TALS,1.222626627,Langmuir
11.7,TALS,1.222564292,Langmuir
11.8,TALS,1.222501957,Langmuir
11.9,TALS,1.222439622,Langmuir
12,TALS,1.222377286,Langmuir
12.1,TALS,1.222314951,Langmuir
12.2,TALS,1.222252616,Langmuir
12.3,TALS,1.222190281,Langmuir
12.4,TALS,1.222127945,Langmuir
12.5,TALS,1.22206561,Langmuir
12.6,TALS,1.222003275,Langmuir
12.7,TALS,1.221940939,Langmuir
12.8,TALS,1.221878604,Langmuir
12.9,TALS,1.22197135,Langmuir
13,TALS,1.222077101,Langmuir
13.1,TALS,1.222182851,Langmuir
13.2,TALS,1.222288602,Langmuir
13.3,TALS,1.222394353,Langmuir
13.4,TALS,1.222500104,Langmuir
13.5,TALS,1.222605854,Langmuir
13.6,TALS,1.222711605,Langmuir
13.7,TALS,1.222817356,Langmuir
13.8,TALS,1.222923106,Langmuir
13.9,TALS,1.223028857,Langmuir
14,TALS,1.223134608,Langmuir
14.1,TALS,1.223240359,Langmuir
14.2,TALS,1.223220841,Langmuir
14.3,TALS,1.223147887,Langmuir
14.4,TALS,1.223074932,Langmuir
14.5,TALS,1.223001977,Langmuir
14.6,TALS,1.222929022,Langmuir
14.7,TALS,1.222856068,Langmuir
14.8,TALS,1.222783113,Langmuir
14.9,TALS,1.222710158,Langmuir
15,TALS,1.222637204,Langmuir
15.1,TALS,1.222564249,Langmuir
15.2,TALS,1.222491294,Langmuir
15.3,TALS,1.22241834,Langmuir
15.4,TALS,1.222345385,Langmuir
15.5,TALS,1.222341356,Langmuir
15.6,TALS,1.2224122,Langmuir
15.7,TALS,1.222483043,Langmuir
15.8,TALS,1.222553887,Langmuir
15.9,TALS,1.222624731,Langmuir
16,TALS,1.222695574,Langmuir
16.1,TALS,1.222766418,Langmuir
16.2,TALS,1.222837262,Langmuir
16.3,TALS,1.222908105,Langmuir
16.4,TALS,1.222978949,Langmuir
16.5,TALS,1.223049792,Langmuir
16.6,TALS,1.223120636,Langmuir
16.7,TALS,1.22319148,Langmuir
16.8,TALS,1.223262323,Langmuir
16.9,TALS,1.223333167,Langmuir
17,TALS,1.223404011,Langmuir
17.1,TALS,1.223474854,Langmuir
17.2,TALS,1.223545698,Langmuir
17.3,TALS,1.223450999,Langmuir
17.4,TALS,1.223341032,Langmuir
17.5,TALS,1.223231066,Langmuir
17.6,TALS,1.2231211,Langmuir
17.7,TALS,1.223011133,Langmuir
17.8,TALS,1.222901167,Langmuir
17.9,TALS,1.222791201,Langmuir
18,TALS,1.222681234,Langmuir
18.1,TALS,1.222571268,Langmuir
18.2,TALS,1.222461301,Langmuir
18.3,TALS,1.222351335,Langmuir
18.4,TALS,1.222241369,Langmuir
18.5,TALS,1.222131402,Langmuir
18.6,TALS,1.222119749,Langmuir
18.7,TALS,1.222200299,Langmuir
18.8,TALS,1.222280849,Langmuir
18.9,TALS,1.222361399,Langmuir
19,TALS,1.222441949,Langmuir
19.1,TALS,1.222522499,Langmuir
19.2,TALS,1.222603049,Langmuir
19.3,TALS,1.222683599,Langmuir
19.4,TALS,1.222764148,Langmuir
19.5,TALS,1.222844698,Langmuir
19.6,TALS,1.222925248,Langmuir
19.7,TALS,1.223005798,Langmuir
19.8,TALS,1.223086348,Langmuir
19.9,TALS,1.223148465,Langmuir
20,TALS,1.223070805,Langmuir
20.1,TALS,1.222993145,Langmuir
20.2,TALS,1.222915485,Langmuir
20.3,TALS,1.222837825,Langmuir
20.4,TALS,1.222760165,Langmuir
20.5,TALS,1.222682505,Langmuir
20.6,TALS,1.222604845,Langmuir
20.7,TALS,1.222527185,Langmuir
20.8,TALS,1.222449525,Langmuir
20.9,TALS,1.222371865,Langmuir
21,TALS,1.222294205,Langmuir
21.1,TALS,1.222216545,Langmuir
21.2,TALS,1.222138885,Langmuir
21.3,TALS,1.222061225,Langmuir
21.4,TALS,1.221983565,Langmuir
21.5,TALS,1.221905905,Langmuir
21.6,TALS,1.221869605,Langmuir
21.7,TALS,1.222011043,Langmuir
21.8,TALS,1.222152482,Langmuir
21.9,TALS,1.22229392,Langmuir
22,TALS,1.222435358,Langmuir
22.1,TALS,1.222576797,Langmuir
22.2,TALS,1.222718235,Langmuir
22.3,TALS,1.222859674,Langmuir
22.4,TALS,1.223001112,Langmuir
22.5,TALS,1.22314255,Langmuir
22.6,TALS,1.223283989,Langmuir
22.7,TALS,1.223425427,Langmuir
22.8,TALS,1.223566866,Langmuir
22.9,TALS,1.223708304,Langmuir
23,TALS,1.223849742,Langmuir
23.1,TALS,1.223991181,Langmuir
23.2,TALS,1.224132619,Langmuir
23.3,TALS,1.22408068,Langmuir
23.4,TALS,1.223917847,Langmuir
23.5,TALS,1.223755014,Langmuir
23.6,TALS,1.223592181,Langmuir
23.7,TALS,1.223429348,Langmuir
23.8,TALS,1.223266516,Langmuir
23.9,TALS,1.223103683,Langmuir
24,TALS,1.22294085,Langmuir
0,TAHS,8.413,Langmuir
0.1,TAHS,8.128961883,Langmuir
0.2,TAHS,7.874949857,Langmuir
0.3,TAHS,7.692901255,Langmuir
0.4,TAHS,7.524527191,Langmuir
0.5,TAHS,7.403674558,Langmuir
0.6,TAHS,7.283119959,Langmuir
0.7,TAHS,7.209430805,Langmuir
0.8,TAHS,7.13574165,Langmuir
0.9,TAHS,7.070505105,Langmuir
1,TAHS,7.030669062,Langmuir
1.1,TAHS,6.99083302,Langmuir
1.2,TAHS,6.950996978,Langmuir
1.3,TAHS,6.926434151,Langmuir
1.4,TAHS,6.908693751,Langmuir
1.5,TAHS,6.890953351,Langmuir
1.6,TAHS,6.873212951,Langmuir
1.7,TAHS,6.855472551,Langmuir
1.8,TAHS,6.84559401,Langmuir
1.9,TAHS,6.839920036,Langmuir
2,TAHS,6.834246062,Langmuir
2.1,TAHS,6.828572088,Langmuir
2.2,TAHS,6.822898114,Langmuir
2.3,TAHS,6.81722414,Langmuir
2.4,TAHS,6.811550166,Langmuir
2.5,TAHS,6.805876192,Langmuir
2.6,TAHS,6.801216219,Langmuir
2.7,TAHS,6.801437962,Langmuir
2.8,TAHS,6.801659706,Langmuir
2.9,TAHS,6.80188145,Langmuir
3,TAHS,6.802103194,Langmuir
3.1,TAHS,6.802324938,Langmuir
3.2,TAHS,6.802546682,Langmuir
3.3,TAHS,6.802768425,Langmuir
3.4,TAHS,6.802990169,Langmuir
3.5,TAHS,6.803041655,Langmuir
3.6,TAHS,6.803017513,Langmuir
3.7,TAHS,6.802993372,Langmuir
3.8,TAHS,6.802969231,Langmuir
3.9,TAHS,6.802945089,Langmuir
4,TAHS,6.802920948,Langmuir
4.1,TAHS,6.802896807,Langmuir
4.2,TAHS,6.802872665,Langmuir
4.3,TAHS,6.802848524,Langmuir
4.4,TAHS,6.802824383,Langmuir
4.5,TAHS,6.802800241,Langmuir
4.6,TAHS,6.8027761,Langmuir
4.7,TAHS,6.802751959,Langmuir
4.8,TAHS,6.802727817,Langmuir
4.9,TAHS,6.802703676,Langmuir
5,TAHS,6.802679535,Langmuir
5.1,TAHS,6.802655393,Langmuir
5.2,TAHS,6.802631252,Langmuir
5.3,TAHS,6.802607111,Langmuir
5.4,TAHS,6.802582969,Langmuir
5.5,TAHS,6.802558828,Langmuir
5.6,TAHS,6.802562608,Langmuir
5.7,TAHS,6.802765332,Langmuir
5.8,TAHS,6.802968057,Langmuir
5.9,TAHS,6.803170781,Langmuir
6,TAHS,6.803373506,Langmuir
6.1,TAHS,6.80357623,Langmuir
6.2,TAHS,6.803778955,Langmuir
6.3,TAHS,6.80398168,Langmuir
6.4,TAHS,6.804184404,Langmuir
6.5,TAHS,6.804387129,Langmuir
6.6,TAHS,6.804589853,Langmuir
6.7,TAHS,6.804792578,Langmuir
6.8,TAHS,6.804995302,Langmuir
6.9,TAHS,6.805198027,Langmuir
7,TAHS,6.805400751,Langmuir
7.1,TAHS,6.805603476,Langmuir
7.2,TAHS,6.805806201,Langmuir
7.3,TAHS,6.806008925,Langmuir
7.4,TAHS,6.80621165,Langmuir
7.5,TAHS,6.806414374,Langmuir
7.6,TAHS,6.806617099,Langmuir
7.7,TAHS,6.806819823,Langmuir
7.8,TAHS,6.807022548,Langmuir
7.9,TAHS,6.807225272,Langmuir
8,TAHS,6.807333682,Langmuir
8.1,TAHS,6.806770071,Langmuir
8.2,TAHS,6.806206459,Langmuir
8.3,TAHS,6.805642848,Langmuir
8.4,TAHS,6.805079236,Langmuir
8.5,TAHS,6.804515624,Langmuir
8.6,TAHS,6.803952013,Langmuir
8.7,TAHS,6.803388401,Langmuir
8.8,TAHS,6.80282479,Langmuir
8.9,TAHS,6.802261178,Langmuir
9,TAHS,6.801828891,Langmuir
9.1,TAHS,6.801980835,Langmuir
9.2,TAHS,6.802132779,Langmuir
9.3,TAHS,6.802284723,Langmuir
9.4,TAHS,6.802436667,Langmuir
9.5,TAHS,6.802588611,Langmuir
9.6,TAHS,6.802740555,Langmuir
9.7,TAHS,6.802892499,Langmuir
9.8,TAHS,6.803044443,Langmuir
9.9,TAHS,6.803196387,Langmuir
10,TAHS,6.803282175,Langmuir
10.1,TAHS,6.803162969,Langmuir
10.2,TAHS,6.803043762,Langmuir
10.3,TAHS,6.802924556,Langmuir
10.4,TAHS,6.802805349,Langmuir
10.5,TAHS,6.802686143,Langmuir
10.6,TAHS,6.802566937,Langmuir
10.7,TAHS,6.80244773,Langmuir
10.8,TAHS,6.802328524,Langmuir
10.9,TAHS,6.802209318,Langmuir
11,TAHS,6.802090111,Langmuir
11.1,TAHS,6.801970905,Langmuir
11.2,TAHS,6.801851698,Langmuir
11.3,TAHS,6.801732492,Langmuir
11.4,TAHS,6.801613286,Langmuir
11.5,TAHS,6.801494079,Langmuir
11.6,TAHS,6.801374873,Langmuir
11.7,TAHS,6.801255667,Langmuir
11.8,TAHS,6.80113646,Langmuir
11.9,TAHS,6.801017254,Langmuir
12,TAHS,6.800898047,Langmuir
12.1,TAHS,6.800778841,Langmuir
12.2,TAHS,6.800770914,Langmuir
12.3,TAHS,6.801091713,Langmuir
12.4,TAHS,6.801412511,Langmuir
12.5,TAHS,6.80173331,Langmuir
12.6,TAHS,6.802054109,Langmuir
12.7,TAHS,6.802374908,Langmuir
12.8,TAHS,6.802695707,Langmuir
12.9,TAHS,6.803016506,Langmuir
13,TAHS,6.803337305,Langmuir
13.1,TAHS,6.803658104,Langmuir
13.2,TAHS,6.803978903,Langmuir
13.3,TAHS,6.804299701,Langmuir
13.4,TAHS,6.804243104,Langmuir
13.5,TAHS,6.804048613,Langmuir
13.6,TAHS,6.803854122,Langmuir
13.7,TAHS,6.803659631,Langmuir
13.8,TAHS,6.80346514,Langmuir
13.9,TAHS,6.803270649,Langmuir
14,TAHS,6.803076158,Langmuir
14.1,TAHS,6.802881667,Langmuir
14.2,TAHS,6.802687176,Langmuir
14.3,TAHS,6.802492685,Langmuir
14.4,TAHS,6.802298194,Langmuir
14.5,TAHS,6.80219458,Langmuir
14.6,TAHS,6.802428985,Langmuir
14.7,TAHS,6.802663389,Langmuir
14.8,TAHS,6.802897794,Langmuir
14.9,TAHS,6.803132198,Langmuir
15,TAHS,6.803366603,Langmuir
15.1,TAHS,6.803601007,Langmuir
15.2,TAHS,6.803835412,Langmuir
15.3,TAHS,6.804069816,Langmuir
15.4,TAHS,6.804304221,Langmuir
15.5,TAHS,6.804538625,Langmuir
15.6,TAHS,6.80477303,Langmuir
15.7,TAHS,6.805007434,Langmuir
15.8,TAHS,6.805241839,Langmuir
15.9,TAHS,6.805476243,Langmuir
16,TAHS,6.805710648,Langmuir
16.1,TAHS,6.805945052,Langmuir
16.2,TAHS,6.806179457,Langmuir
16.3,TAHS,6.806413861,Langmuir
16.4,TAHS,6.806469536,Langmuir
16.5,TAHS,6.805979173,Langmuir
16.6,TAHS,6.805488809,Langmuir
16.7,TAHS,6.804998446,Langmuir
16.8,TAHS,6.804508083,Langmuir
16.9,TAHS,6.80401772,Langmuir
17,TAHS,6.803527357,Langmuir
17.1,TAHS,6.803036994,Langmuir
17.2,TAHS,6.802546631,Langmuir
17.3,TAHS,6.802056268,Langmuir
17.4,TAHS,6.801565904,Langmuir
17.5,TAHS,6.801142382,Langmuir
17.6,TAHS,6.801397216,Langmuir
17.7,TAHS,6.801652049,Langmuir
17.8,TAHS,6.801906883,Langmuir
17.9,TAHS,6.802161717,Langmuir
18,TAHS,6.80241655,Langmuir
18.1,TAHS,6.802671384,Langmuir
18.2,TAHS,6.802926217,Langmuir
18.3,TAHS,6.803181051,Langmuir
18.4,TAHS,6.803435885,Langmuir
18.5,TAHS,6.803690718,Langmuir
18.6,TAHS,6.803945552,Langmuir
18.7,TAHS,6.80374488,Langmuir
18.8,TAHS,6.803511387,Langmuir
18.9,TAHS,6.803277894,Langmuir
19,TAHS,6.8030444,Langmuir
19.1,TAHS,6.802810907,Langmuir
19.2,TAHS,6.802577414,Langmuir
19.3,TAHS,6.802343921,Langmuir
19.4,TAHS,6.802110427,Langmuir
19.5,TAHS,6.801876934,Langmuir
19.6,TAHS,6.801643441,Langmuir
19.7,TAHS,6.801409947,Langmuir
19.8,TAHS,6.801176454,Langmuir
19.9,TAHS,6.800942961,Langmuir
20,TAHS,6.800709468,Langmuir
20.1,TAHS,6.800475974,Langmuir
20.2,TAHS,6.800242481,Langmuir
20.3,TAHS,6.800008988,Langmuir
20.4,TAHS,6.800041396,Langmuir
20.5,TAHS,6.800483611,Langmuir
20.6,TAHS,6.800925825,Langmuir
20.7,TAHS,6.80136804,Langmuir
20.8,TAHS,6.801810255,Langmuir
20.9,TAHS,6.802252469,Langmuir
21,TAHS,6.802694684,Langmuir
21.1,TAHS,6.803136898,Langmuir
21.2,TAHS,6.803579113,Langmuir
21.3,TAHS,6.804021328,Langmuir
21.4,TAHS,6.804463542,Langmuir
21.5,TAHS,6.804905757,Langmuir
21.6,TAHS,6.804871807,Langmuir
21.7,TAHS,6.804578514,Langmuir
21.8,TAHS,6.804285221,Langmuir
21.9,TAHS,6.803991928,Langmuir
22,TAHS,6.803698635,Langmuir
22.1,TAHS,6.803405342,Langmuir
22.2,TAHS,6.803112049,Langmuir
22.3,TAHS,6.802818756,Langmuir
22.4,TAHS,6.802525463,Langmuir
22.5,TAHS,6.80223217,Langmuir
22.6,TAHS,6.801938878,Langmuir
22.7,TAHS,6.801645585,Langmuir
22.8,TAHS,6.801808205,Langmuir
22.9,TAHS,6.802020765,Langmuir
23,TAHS,6.802233324,Langmuir
23.1,TAHS,6.802445884,Langmuir
23.2,TAHS,6.802658444,Langmuir
23.3,TAHS,6.802871003,Langmuir
23.4,TAHS,6.803083563,Langmuir
23.5,TAHS,6.803296123,Langmuir
23.6,TAHS,6.803508682,Langmuir
23.7,TAHS,6.803721242,Langmuir
23.8,TAHS,6.803933802,Langmuir
23.9,TAHS,6.804146361,Langmuir
24,TAHS,6.804358921,Langmuir
0,WCLF,0.04185,Langmuir
0.1,WCLF,0.12664825,Langmuir
0.2,WCLF,0.189756149,Langmuir
0.3,WCLF,0.235590155,Langmuir
0.4,WCLF,0.26624548,Langmuir
0.5,WCLF,0.288671125,Langmuir
0.6,WCLF,0.299094947,Langmuir
0.7,WCLF,0.307927184,Langmuir
0.8,WCLF,0.31178316,Langmuir
0.9,WCLF,0.315639137,Langmuir
1,WCLF,0.316735596,Langmuir
1.1,WCLF,0.317767052,Langmuir
1.2,WCLF,0.318255192,Langmuir
1.3,WCLF,0.318523181,Langmuir
1.4,WCLF,0.31879117,Langmuir
1.5,WCLF,0.319022281,Langmuir
1.6,WCLF,0.318977505,Langmuir
1.7,WCLF,0.318932728,Langmuir
1.8,WCLF,0.318887952,Langmuir
1.9,WCLF,0.318877483,Langmuir
2,WCLF,0.318898157,Langmuir
2.1,WCLF,0.31891883,Langmuir
2.2,WCLF,0.318939503,Langmuir
2.3,WCLF,0.318960176,Langmuir
2.4,WCLF,0.318980849,Langmuir
2.5,WCLF,0.319001523,Langmuir
2.6,WCLF,0.319022196,Langmuir
2.7,WCLF,0.319011481,Langmuir
2.8,WCLF,0.318955115,Langmuir
2.9,WCLF,0.31889875,Langmuir
3,WCLF,0.318842385,Langmuir
3.1,WCLF,0.318786019,Langmuir
3.2,WCLF,0.318793505,Langmuir
3.3,WCLF,0.318842616,Langmuir
3.4,WCLF,0.318891727,Langmuir
3.5,WCLF,0.318940838,Langmuir
3.6,WCLF,0.318989949,Langmuir
3.7,WCLF,0.318941436,Langmuir
3.8,WCLF,0.318869018,Langmuir
3.9,WCLF,0.3187966,Langmuir
4,WCLF,0.318724182,Langmuir
4.1,WCLF,0.318651763,Langmuir
4.2,WCLF,0.318579345,Langmuir
4.3,WCLF,0.318506927,Langmuir
4.4,WCLF,0.318615093,Langmuir
4.5,WCLF,0.31875287,Langmuir
4.6,WCLF,0.318890648,Langmuir
4.7,WCLF,0.319028425,Langmuir
4.8,WCLF,0.319036141,Langmuir
4.9,WCLF,0.318970012,Langmuir
5,WCLF,0.318903884,Langmuir
5.1,WCLF,0.318837755,Langmuir
5.2,WCLF,0.318821661,Langmuir
5.3,WCLF,0.318875642,Langmuir
5.4,WCLF,0.318929623,Langmuir
5.5,WCLF,0.318983604,Langmuir
5.6,WCLF,0.319037585,Langmuir
5.7,WCLF,0.319091566,Langmuir
5.8,WCLF,0.319145547,Langmuir
5.9,WCLF,0.319067801,Langmuir
6,WCLF,0.318969022,Langmuir
6.1,WCLF,0.318870243,Langmuir
6.2,WCLF,0.318771464,Langmuir
6.3,WCLF,0.318715808,Langmuir
6.4,WCLF,0.318787897,Langmuir
6.5,WCLF,0.318859986,Langmuir
6.6,WCLF,0.318932075,Langmuir
6.7,WCLF,0.319004164,Langmuir
6.8,WCLF,0.318981311,Langmuir
6.9,WCLF,0.318905614,Langmuir
7,WCLF,0.318829917,Langmuir
7.1,WCLF,0.31875422,Langmuir
7.2,WCLF,0.318678523,Langmuir
7.3,WCLF,0.318602827,Langmuir
7.4,WCLF,0.318618733,Langmuir
7.5,WCLF,0.318739971,Langmuir
7.6,WCLF,0.318861209,Langmuir
7.7,WCLF,0.318982447,Langmuir
7.8,WCLF,0.319103685,Langmuir
7.9,WCLF,0.319036702,Langmuir
8,WCLF,0.318953978,Langmuir
8.1,WCLF,0.318871255,Langmuir
8.2,WCLF,0.318788532,Langmuir
8.3,WCLF,0.318766665,Langmuir
8.4,WCLF,0.318843875,Langmuir
8.5,WCLF,0.318921085,Langmuir
8.6,WCLF,0.318998294,Langmuir
8.7,WCLF,0.319075504,Langmuir
8.8,WCLF,0.319152713,Langmuir
8.9,WCLF,0.319142114,Langmuir
9,WCLF,0.319026455,Langmuir
9.1,WCLF,0.318910795,Langmuir
9.2,WCLF,0.318795135,Langmuir
9.3,WCLF,0.318679476,Langmuir
9.4,WCLF,0.31872575,Langmuir
9.5,WCLF,0.318814561,Langmuir
9.6,WCLF,0.318903372,Langmuir
9.7,WCLF,0.318992183,Langmuir
9.8,WCLF,0.319058374,Langmuir
9.9,WCLF,0.318971368,Langmuir
10,WCLF,0.318884362,Langmuir
10.1,WCLF,0.318797357,Langmuir
10.2,WCLF,0.318710351,Langmuir
10.3,WCLF,0.318623345,Langmuir
10.4,WCLF,0.318627305,Langmuir
10.5,WCLF,0.318776747,Langmuir
10.6,WCLF,0.31892619,Langmuir
10.7,WCLF,0.319075632,Langmuir
10.8,WCLF,0.319225075,Langmuir
10.9,WCLF,0.319374517,Langmuir
11,WCLF,0.319253323,Langmuir
11.1,WCLF,0.319056037,Langmuir
11.2,WCLF,0.31885875,Langmuir
11.3,WCLF,0.318661464,Langmuir
11.4,WCLF,0.318496365,Langmuir
11.5,WCLF,0.318643191,Langmuir
11.6,WCLF,0.318790016,Langmuir
11.7,WCLF,0.318936841,Langmuir
11.8,WCLF,0.319083666,Langmuir
11.9,WCLF,0.319061082,Langmuir
12,WCLF,0.318965317,Langmuir
12.1,WCLF,0.318869552,Langmuir
12.2,WCLF,0.318773787,Langmuir
12.3,WCLF,0.318678022,Langmuir
12.4,WCLF,0.318734678,Langmuir
12.5,WCLF,0.318842676,Langmuir
12.6,WCLF,0.318950674,Langmuir
12.7,WCLF,0.319058672,Langmuir
12.8,WCLF,0.319166669,Langmuir
12.9,WCLF,0.319215072,Langmuir
13,WCLF,0.319060932,Langmuir
13.1,WCLF,0.318906792,Langmuir
13.2,WCLF,0.318752652,Langmuir
13.3,WCLF,0.318598512,Langmuir
13.4,WCLF,0.318444423,Langmuir
13.5,WCLF,0.318613252,Langmuir
13.6,WCLF,0.318782082,Langmuir
13.7,WCLF,0.318950911,Langmuir
13.8,WCLF,0.319119741,Langmuir
13.9,WCLF,0.31918959,Langmuir
14,WCLF,0.319060261,Langmuir
14.1,WCLF,0.318930931,Langmuir
14.2,WCLF,0.318801602,Langmuir
14.3,WCLF,0.318672272,Langmuir
14.4,WCLF,0.318706544,Langmuir
14.5,WCLF,0.318812603,Langmuir
14.6,WCLF,0.318918662,Langmuir
14.7,WCLF,0.319024722,Langmuir
14.8,WCLF,0.319130781,Langmuir
14.9,WCLF,0.319094852,Langmuir
15,WCLF,0.318972166,Langmuir
15.1,WCLF,0.31884948,Langmuir
15.2,WCLF,0.318726795,Langmuir
15.3,WCLF,0.318604109,Langmuir
15.4,WCLF,0.318565699,Langmuir
15.5,WCLF,0.318717026,Langmuir
15.6,WCLF,0.318868354,Langmuir
15.7,WCLF,0.319019682,Langmuir
15.8,WCLF,0.31917101,Langmuir
15.9,WCLF,0.319237724,Langmuir
16,WCLF,0.319087869,Langmuir
16.1,WCLF,0.318938014,Langmuir
16.2,WCLF,0.318788159,Langmuir
16.3,WCLF,0.318638304,Langmuir
16.4,WCLF,0.318639872,Langmuir
16.5,WCLF,0.318764011,Langmuir
16.6,WCLF,0.31888815,Langmuir
16.7,WCLF,0.319012289,Langmuir
16.8,WCLF,0.319136429,Langmuir
16.9,WCLF,0.319081594,Langmuir
17,WCLF,0.318966093,Langmuir
17.1,WCLF,0.318850591,Langmuir
17.2,WCLF,0.31873509,Langmuir
17.3,WCLF,0.318619589,Langmuir
17.4,WCLF,0.318663748,Langmuir
17.5,WCLF,0.318794443,Langmuir
17.6,WCLF,0.318925139,Langmuir
17.7,WCLF,0.319055835,Langmuir
17.8,WCLF,0.31918653,Langmuir
17.9,WCLF,0.319181697,Langmuir
18,WCLF,0.319035738,Langmuir
18.1,WCLF,0.318889778,Langmuir
18.2,WCLF,0.318743819,Langmuir
18.3,WCLF,0.318597859,Langmuir
18.4,WCLF,0.318607883,Langmuir
18.5,WCLF,0.318747228,Langmuir
18.6,WCLF,0.318886573,Langmuir
18.7,WCLF,0.319025918,Langmuir
18.8,WCLF,0.319165262,Langmuir
18.9,WCLF,0.319107808,Langmuir
19,WCLF,0.318984015,Langmuir
19.1,WCLF,0.318860223,Langmuir
19.2,WCLF,0.31873643,Langmuir
19.3,WCLF,0.318612638,Langmuir
19.4,WCLF,0.318695877,Langmuir
19.5,WCLF,0.318818496,Langmuir
19.6,WCLF,0.318941115,Langmuir
19.7,WCLF,0.319063735,Langmuir
19.8,WCLF,0.319186354,Langmuir
19.9,WCLF,0.319113011,Langmuir
20,WCLF,0.318978816,Langmuir
20.1,WCLF,0.318844622,Langmuir
20.2,WCLF,0.318710428,Langmuir
20.3,WCLF,0.318576234,Langmuir
